6656	153	6646	_ControlActNullificationRefusalReasonType
6657	152	\N	true
6658	152	\N	true
6659	153	6658	_MedicationOrderAbortReasonCode
6660	153	6658	_MedicationOrderAbortReasonCode
6661	153	6658	_MedicationOrderAbortReasonCode
6662	153	6658	_MedicationOrderAbortReasonCode
6663	153	6658	_MedicationOrderAbortReasonCode
6664	153	6658	_MedicationOrderAbortReasonCode
6665	153	6658	_MedicationOrderAbortReasonCode
6667	153	6666	REPLACE
6666	153	6658	_MedicationOrderAbortReasonCode
6668	153	6658	_MedicationOrderAbortReasonCode
6669	153	6658	_MedicationOrderAbortReasonCode
6658	153	6657	_ControlActReason
6670	152	\N	true
6671	153	6670	_MedicationOrderReleaseReasonCode
6672	153	6670	_MedicationOrderReleaseReasonCode
6670	153	6657	_ControlActReason
6673	152	\N	true
6674	153	6673	_ModifyPrescriptionReasonType
6675	153	6673	_ModifyPrescriptionReasonType
6673	153	6657	_ControlActReason
6677	153	6676	_PharmacySupplyEventAbortReason
6678	153	6676	_PharmacySupplyEventAbortReason
6679	153	6676	_PharmacySupplyEventAbortReason
6680	153	6676	_PharmacySupplyEventAbortReason
6681	153	6676	_PharmacySupplyEventAbortReason
6682	153	6676	_PharmacySupplyEventAbortReason
6676	153	6657	_ControlActReason
6683	152	\N	true
6684	153	6683	_PharmacySupplyEventStockReasonCode
6685	153	6683	_PharmacySupplyEventStockReasonCode
6686	153	6683	_PharmacySupplyEventStockReasonCode
6687	153	6683	_PharmacySupplyEventStockReasonCode
6688	153	6683	_PharmacySupplyEventStockReasonCode
6683	153	6657	_ControlActReason
6689	152	\N	true
6689	154	6659	DISCONT
6690	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6691	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6692	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6693	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6694	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6695	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6696	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6697	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6698	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6699	153	6689	_PharmacySupplyRequestRenewalRefusalReasonCode
6689	153	6657	_ControlActReason
6700	152	\N	true
6701	153	6700	_SupplyOrderAbortReasonCode
6702	153	6700	_SupplyOrderAbortReasonCode
6703	153	6700	_SupplyOrderAbortReasonCode
6704	153	6700	_SupplyOrderAbortReasonCode
6700	153	6657	_ControlActReason
6705	152	\N	true
6706	153	6705	_GenericUpdateReasonCode
6707	153	6705	_GenericUpdateReasonCode
6708	153	6705	_GenericUpdateReasonCode
6709	153	6705	_GenericUpdateReasonCode
6710	153	6705	_GenericUpdateReasonCode
6711	152	\N	true
6711	154	6581	LEGAL
6712	153	6711	_PatientProfileQueryReasonCode
6713	153	6711	_PatientProfileQueryReasonCode
6714	153	6711	_PatientProfileQueryReasonCode
6715	153	6711	_PatientProfileQueryReasonCode
6716	153	6711	_PatientProfileQueryReasonCode
6717	153	6711	_PatientProfileQueryReasonCode
6718	153	6711	_PatientProfileQueryReasonCode
6719	154	6653	NOUSERPERM
6720	153	6719	_PharmacySupplyRequestFulfillerRevisionRefusalReasonCode
7010	160	7007	_SECINTPRVABOBV
6721	153	6719	_PharmacySupplyRequestFulfillerRevisionRefusalReasonCode
6722	152	\N	true
6722	154	6648	NOMATCH
6722	154	6652	NOPERM
6723	152	\N	true
6723	154	6491	PAT
6724	153	6723	_SchedulingActReason
6725	153	6723	_SchedulingActReason
6726	153	6723	_SchedulingActReason
6727	153	6723	_SchedulingActReason
6728	153	6723	_SchedulingActReason
6729	153	6723	_SchedulingActReason
6730	154	6645	NORECMTCH
6730	154	6647	INRQSTATE
6730	154	6653	NOUSERPERM
6731	153	6730	_StatusRevisionRefusalReasonCode
6732	154	6653	NOUSERPERM
6733	153	6732	_SubstanceAdministrationPermissionRefusalReasonCode
6734	153	6732	_SubstanceAdministrationPermissionRefusalReasonCode
6735	153	6732	_SubstanceAdministrationPermissionRefusalReasonCode
6736	152	\N	true
6736	154	6491	PAT
6737	153	6736	_SubstanceAdminSubstitutionNotAllowedReason
6738	153	6736	_SubstanceAdminSubstitutionNotAllowedReason
6739	153	6736	_SubstanceAdminSubstitutionNotAllowedReason
6740	153	6736	_SubstanceAdminSubstitutionNotAllowedReason
6741	152	\N	true
6742	153	6741	_SubstanceAdminSubstitutionReason
6743	153	6741	_SubstanceAdminSubstitutionReason
6744	153	6741	_SubstanceAdminSubstitutionReason
6745	153	6741	_SubstanceAdminSubstitutionReason
6746	152	\N	true
6747	153	6746	_TransferActReason
6748	153	6746	_TransferActReason
6749	152	\N	true
6749	155	\N	retired
6750	152	\N	true
6750	155	\N	retired
6750	153	6749	_ActBillableServiceReason
6751	155	\N	retired
6752	155	\N	retired
6753	155	\N	retired
6754	155	\N	retired
6755	155	\N	retired
6756	155	\N	retired
6757	155	\N	retired
6758	155	\N	retired
6759	155	\N	retired
6760	155	\N	retired
6761	155	\N	retired
6762	155	\N	retired
6763	155	\N	retired
6764	155	\N	retired
6765	155	\N	retired
6766	155	\N	retired
6849	156	\N	true
6850	157	6849	_ContextControlAdditive
6851	157	6849	_ContextControlAdditive
6852	156	\N	true
6852	158	6850	AN
6853	157	6852	_ContextControlNonPropagating
6854	156	\N	true
6854	158	6853	ON
6855	157	6854	_ContextControlOverriding
6856	156	\N	true
6856	158	6851	AP
6856	158	6855	OP
6857	159	\N	true
6858	159	\N	true
6860	160	6859	ASSET
6861	160	6859	ASSET
6862	160	6859	ASSET
6863	160	6859	ASSET
6859	160	6858	_ActFinancialStatusObservationValue
6865	160	6864	INCOME
6866	160	6864	INCOME
6867	160	6864	INCOME
6868	160	6864	INCOME
6869	160	6864	INCOME
6870	160	6864	INCOME
6871	160	6864	INCOME
6872	160	6864	INCOME
6864	160	6858	_ActFinancialStatusObservationValue
6874	160	6873	LIVEXP
6875	160	6873	LIVEXP
6876	160	6873	LIVEXP
6877	160	6873	LIVEXP
6878	160	6873	LIVEXP
6879	160	6873	LIVEXP
6880	160	6873	LIVEXP
6881	160	6873	LIVEXP
6882	160	6873	LIVEXP
6883	160	6873	LIVEXP
6873	160	6858	_ActFinancialStatusObservationValue
6858	160	6857	_ActCoverageAssessmentObservationValue
6885	160	6884	ELSTAT
6886	160	6884	ELSTAT
6887	160	6884	ELSTAT
6888	160	6884	ELSTAT
6889	160	6884	ELSTAT
6890	160	6884	ELSTAT
6891	160	6884	ELSTAT
6892	160	6884	ELSTAT
6893	160	6884	ELSTAT
6894	160	6884	ELSTAT
6884	160	6857	_ActCoverageAssessmentObservationValue
6896	160	6895	HLSTAT
6897	160	6895	HLSTAT
6898	160	6895	HLSTAT
6899	160	6895	HLSTAT
6895	160	6857	_ActCoverageAssessmentObservationValue
6901	160	6900	LIVDEP
6902	160	6900	LIVDEP
6903	160	6900	LIVDEP
6900	160	6857	_ActCoverageAssessmentObservationValue
6905	160	6904	LIVSIT
6906	160	6904	LIVSIT
6907	160	6904	LIVSIT
6908	160	6904	LIVSIT
6909	160	6904	LIVSIT
6910	160	6904	LIVSIT
6911	160	6904	LIVSIT
6912	160	6904	LIVSIT
6904	160	6857	_ActCoverageAssessmentObservationValue
6914	160	6913	SOECSTAT
6915	160	6913	SOECSTAT
6916	160	6913	SOECSTAT
6917	160	6913	SOECSTAT
6918	160	6913	SOECSTAT
6919	160	6913	SOECSTAT
6920	160	6913	SOECSTAT
6913	160	6857	_ActCoverageAssessmentObservationValue
6921	159	\N	true
6922	160	6921	_AllergyTestValue
6923	160	6921	_AllergyTestValue
6924	160	6921	_AllergyTestValue
6925	160	6921	_AllergyTestValue
6926	160	6921	_AllergyTestValue
6927	159	\N	true
6928	160	6927	_CompositeMeasureScoring
6929	160	6927	_CompositeMeasureScoring
6930	160	6927	_CompositeMeasureScoring
6931	160	6927	_CompositeMeasureScoring
6932	159	\N	true
6933	159	\N	true
6934	160	6933	_CoverageLevelObservationValue
6935	160	6933	_CoverageLevelObservationValue
6936	160	6933	_CoverageLevelObservationValue
6937	160	6933	_CoverageLevelObservationValue
6938	160	6933	_CoverageLevelObservationValue
6939	160	6933	_CoverageLevelObservationValue
6940	160	6933	_CoverageLevelObservationValue
6941	160	6933	_CoverageLevelObservationValue
6933	160	6932	_CoverageLimitObservationValue
6942	159	\N	true
6943	160	6942	_CriticalityObservationValue
6944	160	6942	_CriticalityObservationValue
6945	160	6942	_CriticalityObservationValue
6946	159	\N	true
6947	160	6946	_EmploymentStatus
6948	160	6946	_EmploymentStatus
6949	160	6946	_EmploymentStatus
6950	159	\N	true
6951	160	6950	_GeneticObservationValue
6952	159	\N	true
6953	160	6952	_ObservationMeasureScoring
6954	160	6952	_ObservationMeasureScoring
6955	160	6952	_ObservationMeasureScoring
6956	160	6952	_ObservationMeasureScoring
6957	159	\N	true
6958	160	6957	_ObservationMeasureType
6959	160	6957	_ObservationMeasureType
6960	160	6957	_ObservationMeasureType
6962	160	6961	OUTCOME
6963	160	6961	OUTCOME
6961	160	6957	_ObservationMeasureType
6965	160	6964	PROCESS
6964	160	6957	_ObservationMeasureType
6966	160	6957	_ObservationMeasureType
6967	160	6957	_ObservationMeasureType
6968	161	\N	deprecated
6968	162	\N	
6969	161	\N	deprecated
6969	162	\N	
6969	160	6968	_ObservationPopulationInclusion
6970	161	\N	deprecated
6970	162	\N	
6970	160	6968	_ObservationPopulationInclusion
6971	161	\N	deprecated
6971	162	\N	
6971	160	6968	_ObservationPopulationInclusion
6972	161	\N	deprecated
6972	162	\N	
6973	161	\N	deprecated
6973	162	\N	
6973	160	6972	IP
6972	160	6968	_ObservationPopulationInclusion
6974	161	\N	deprecated
6974	162	\N	
6974	160	6968	_ObservationPopulationInclusion
6975	161	\N	deprecated
6975	162	\N	
6975	160	6968	_ObservationPopulationInclusion
6976	161	\N	deprecated
6976	162	\N	
6976	160	6968	_ObservationPopulationInclusion
6977	159	\N	true
6978	160	6977	_PartialCompletionScale
6979	160	6977	_PartialCompletionScale
6980	160	6977	_PartialCompletionScale
6981	160	6977	_PartialCompletionScale
6982	160	6977	_PartialCompletionScale
6983	160	6977	_PartialCompletionScale
6984	159	\N	true
6985	159	\N	true
6986	159	\N	true
6987	160	6986	_SECALTINTOBV
6988	160	6986	_SECALTINTOBV
6989	160	6986	_SECALTINTOBV
6990	160	6986	_SECALTINTOBV
6991	160	6986	_SECALTINTOBV
6992	160	6986	_SECALTINTOBV
6993	160	6986	_SECALTINTOBV
6994	160	6986	_SECALTINTOBV
6995	160	6986	_SECALTINTOBV
6996	160	6986	_SECALTINTOBV
6997	160	6986	_SECALTINTOBV
6986	160	6985	_SECINTOBV
6998	159	\N	true
6999	160	6998	_SECDATINTOBV
7000	160	6998	_SECDATINTOBV
6998	160	6985	_SECINTOBV
7001	159	\N	true
7002	160	7001	_SECINTCONOBV
7003	160	7001	_SECINTCONOBV
7004	160	7001	_SECINTCONOBV
7005	160	7001	_SECINTCONOBV
7001	160	6985	_SECINTOBV
7006	159	\N	true
7007	159	\N	true
7008	160	7007	_SECINTPRVABOBV
7011	160	7007	_SECINTPRVABOBV
7012	160	7007	_SECINTPRVABOBV
7013	160	7007	_SECINTPRVABOBV
7014	160	7007	_SECINTPRVABOBV
7015	160	7007	_SECINTPRVABOBV
7007	160	7006	_SECINTPRVOBV
7016	159	\N	true
7017	160	7016	_SECINTPRVRBOBV
7018	160	7016	_SECINTPRVRBOBV
7019	160	7016	_SECINTPRVRBOBV
7020	160	7016	_SECINTPRVRBOBV
7021	160	7016	_SECINTPRVRBOBV
7022	160	7016	_SECINTPRVRBOBV
7023	160	7016	_SECINTPRVRBOBV
7024	160	7016	_SECINTPRVRBOBV
7016	160	7006	_SECINTPRVOBV
7006	160	6985	_SECINTOBV
6985	160	6984	_SecurityObservationValue
7025	159	\N	true
7026	160	7025	SECTRSTOBV
7027	160	7025	SECTRSTOBV
7028	160	7025	SECTRSTOBV
7029	159	\N	true
7030	159	\N	true
7031	160	7030	LOAAN
7032	160	7030	LOAAN
7033	160	7030	LOAAN
7034	160	7030	LOAAN
7030	160	7029	TRSTLOAOBV
7035	159	\N	true
7036	160	7035	LOAAP
7037	160	7035	LOAAP
7038	160	7035	LOAAP
7039	160	7035	LOAAP
7035	160	7029	TRSTLOAOBV
7040	159	\N	true
7041	160	7040	LOAAS
7042	160	7040	LOAAS
7043	160	7040	LOAAS
7044	160	7040	LOAAS
7040	160	7029	TRSTLOAOBV
7045	159	\N	true
7046	160	7045	LOACM
7047	160	7045	LOACM
7048	160	7045	LOACM
7049	160	7045	LOACM
7045	160	7029	TRSTLOAOBV
7050	159	\N	true
7051	160	7050	LOAID
7052	160	7050	LOAID
7053	160	7050	LOAID
7054	160	7050	LOAID
7050	160	7029	TRSTLOAOBV
7055	159	\N	true
7056	160	7055	LOANR
7057	160	7055	LOANR
7058	160	7055	LOANR
7059	160	7055	LOANR
7055	160	7029	TRSTLOAOBV
7060	159	\N	true
7061	160	7060	LOARA
7062	160	7060	LOARA
7063	160	7060	LOARA
7064	160	7060	LOARA
7060	160	7029	TRSTLOAOBV
7065	159	\N	true
7066	160	7065	LOATK
7067	160	7065	LOATK
7068	160	7065	LOATK
7069	160	7065	LOATK
7065	160	7029	TRSTLOAOBV
7029	160	7025	SECTRSTOBV
7070	160	7025	SECTRSTOBV
7025	160	6984	_SecurityObservationValue
7071	159	\N	true
7072	160	7071	_SeverityObservation
7073	160	7071	_SeverityObservation
7074	160	7071	_SeverityObservation
7075	159	\N	true
7076	160	7075	_SubjectBodyPosition
7077	160	7075	_SubjectBodyPosition
7078	160	7075	_SubjectBodyPosition
7079	160	7075	_SubjectBodyPosition
7080	160	7075	_SubjectBodyPosition
7081	160	7075	_SubjectBodyPosition
7083	160	7082	SUP
7084	160	7082	SUP
7082	160	7075	_SubjectBodyPosition
7085	159	\N	true
7086	160	7085	_VerificationOutcomeValue
7087	160	7085	_VerificationOutcomeValue
7088	160	7085	_VerificationOutcomeValue
7089	160	7085	_VerificationOutcomeValue
7090	160	7085	_VerificationOutcomeValue
7091	160	7085	_VerificationOutcomeValue
7092	160	7085	_VerificationOutcomeValue
7093	159	\N	true
7094	160	7093	_WorkSchedule
7095	160	7093	_WorkSchedule
7096	160	7093	_WorkSchedule
7097	160	7093	_WorkSchedule
7098	160	7093	_WorkSchedule
7099	160	7093	_WorkSchedule
7100	160	7093	_WorkSchedule
7101	160	7093	_WorkSchedule
7102	160	7093	_WorkSchedule
7103	159	\N	true
7103	161	\N	retired
7104	159	\N	true
7104	161	\N	retired
7105	159	\N	true
7105	161	\N	retired
7106	159	\N	true
7106	161	\N	retired
7116	163	\N	true
7117	164	7116	_MedicationCap
7118	164	7116	_MedicationCap
7127	165	\N	true
7130	166	7129	EC
7131	166	7129	EC
7129	166	7128	E
7133	166	7132	TE
7134	166	7132	TE
7132	166	7128	E
7128	166	7127	_ActSubstanceAdminSubstitutionCode
7135	166	7127	_ActSubstanceAdminSubstitutionCode
7136	166	7127	_ActSubstanceAdminSubstitutionCode
7157	167	\N	true
7157	168	\N	deprecated
7157	169	\N	
7158	170	7157	_CalendarCycleOneLetter
7159	170	7157	_CalendarCycleOneLetter
7160	170	7157	_CalendarCycleOneLetter
7161	170	7157	_CalendarCycleOneLetter
7162	170	7157	_CalendarCycleOneLetter
7163	170	7157	_CalendarCycleOneLetter
7164	170	7157	_CalendarCycleOneLetter
7165	170	7157	_CalendarCycleOneLetter
7166	167	\N	true
7166	168	\N	deprecated
7166	169	\N	
7166	171	7158	CW
7166	171	7159	CY
7166	171	7160	D
7166	171	7161	DW
7166	171	7162	H
7166	171	7163	M
7166	171	7164	N
7166	171	7165	S
7167	170	7166	_CalendarCycleTwoLetter
7168	170	7166	_CalendarCycleTwoLetter
7169	170	7166	_CalendarCycleTwoLetter
7170	170	7166	_CalendarCycleTwoLetter
7171	170	7166	_CalendarCycleTwoLetter
7172	170	7166	_CalendarCycleTwoLetter
7173	170	7166	_CalendarCycleTwoLetter
7178	172	7177	CS
7179	172	7177	CS
7199	173	\N	deprecated
7199	174	\N	
7200	173	\N	deprecated
7200	174	\N	
7217	175	7216	IFL
7219	175	7218	INF
7224	176	\N	true
7228	177	7227	DOCCLIN
7227	177	7226	DOC
7226	177	7225	COMPOSITION
7225	177	7224	_ActClassRecordOrganizer
7230	177	7229	CONTAINER
7231	177	7229	CONTAINER
7232	177	7229	CONTAINER
7233	177	7229	CONTAINER
7229	177	7224	_ActClassRecordOrganizer
7235	177	7234	EXTRACT
7234	177	7224	_ActClassRecordOrganizer
7236	177	7224	_ActClassRecordOrganizer
7238	177	7237	GROUPER
7237	177	7224	_ActClassRecordOrganizer
7224	177	7223	ACT
7239	177	7223	ACT
7240	177	7223	ACT
7241	177	7223	ACT
7242	177	7223	ACT
7244	177	7243	CACT
7245	177	7243	CACT
7246	177	7243	CACT
7243	177	7223	ACT
7249	177	7248	FCNTRCT
7248	177	7247	CNTRCT
7247	177	7223	ACT
7251	177	7250	CONC
7252	177	7250	CONC
7250	177	7223	ACT
7253	177	7223	ACT
7254	177	7223	ACT
7255	177	7223	ACT
7256	177	7223	ACT
7258	177	7257	EXPOS
7259	177	7257	EXPOS
7257	177	7223	ACT
7260	177	7223	ACT
7261	177	7223	ACT
7262	177	7223	ACT
7263	177	7223	ACT
7264	177	7223	ACT
7266	176	\N	true
7267	177	7266	_ActClassROI
7268	177	7266	_ActClassROI
7266	177	7265	OBS
7269	176	\N	true
7270	176	\N	true
7270	178	\N	deprecated
7270	179	\N	
7271	178	\N	deprecated
7271	179	\N	
7271	177	7270	_SubjectBodyPosition
7272	178	\N	deprecated
7272	179	\N	
7272	177	7270	_SubjectBodyPosition
7273	178	\N	deprecated
7273	179	\N	
7273	177	7270	_SubjectBodyPosition
7274	178	\N	deprecated
7274	179	\N	
7274	177	7270	_SubjectBodyPosition
7275	178	\N	deprecated
7275	179	\N	
7275	177	7270	_SubjectBodyPosition
7276	178	\N	deprecated
7276	179	\N	
7276	177	7270	_SubjectBodyPosition
7277	178	\N	deprecated
7277	179	\N	
7278	178	\N	deprecated
7278	179	\N	
7278	177	7277	SUP
7279	178	\N	deprecated
7279	179	\N	
7279	177	7277	SUP
7277	177	7270	_SubjectBodyPosition
7270	177	7269	_SubjectPhysicalPosition
7269	177	7265	OBS
7280	177	7265	OBS
7281	177	7265	OBS
7282	177	7265	OBS
7283	178	\N	deprecated
7283	179	\N	
7283	177	7265	OBS
7284	178	\N	deprecated
7284	179	\N	
7285	178	\N	deprecated
7285	179	\N	
7286	178	\N	deprecated
7286	179	\N	
7286	177	7285	CASE
7285	177	7284	COND
7284	177	7265	OBS
7287	177	7265	OBS
7289	177	7288	GEN
7290	177	7288	GEN
7291	177	7288	GEN
7292	177	7288	GEN
7293	177	7288	GEN
7294	177	7288	GEN
7295	177	7288	GEN
7288	177	7265	OBS
7296	177	7265	OBS
7298	177	7297	OBSSER
7297	177	7265	OBS
7300	177	7299	POS
7301	177	7299	POS
7299	177	7265	OBS
7302	177	7265	OBS
7303	177	7265	OBS
7265	177	7223	ACT
7305	177	7304	PCPR
7304	177	7223	ACT
7307	177	7306	POLICY
7308	177	7306	POLICY
7309	177	7306	POLICY
7310	177	7306	POLICY
7306	177	7223	ACT
7312	177	7311	PROC
7314	177	7313	SBEXT
7313	177	7311	PROC
7311	177	7223	ACT
7315	177	7223	ACT
7316	177	7223	ACT
7317	177	7223	ACT
7319	178	\N	deprecated
7319	179	\N	
7319	177	7318	SPLY
7318	177	7223	ACT
7320	177	7223	ACT
7321	177	7223	ACT
7322	177	7223	ACT
7323	177	7223	ACT
7324	177	7223	ACT
7325	176	\N	true
7325	178	\N	retired
7326	178	\N	retired
7326	177	7325	_ActClassContainer
7327	178	\N	retired
7327	177	7325	_ActClassContainer
7325	177	7223	ACT
7328	178	\N	retired
7329	178	\N	retired
7330	178	\N	retired
7331	178	\N	retired
7332	178	\N	retired
7333	178	\N	retired
7334	178	\N	retired
7335	178	\N	retired
7336	178	\N	retired
7337	178	\N	retired
7338	178	\N	retired
7339	178	\N	retired
7340	178	\N	retired
7341	178	\N	retired
7342	178	\N	retired
7343	178	\N	retired
7344	178	\N	retired
7345	178	\N	retired
7346	178	\N	retired
7356	180	7355	C
7357	180	7355	C
7358	180	7355	C
7369	181	\N	true
7370	181	\N	true
7371	182	7370	_AgentRoleType
7372	182	7370	_AgentRoleType
7373	182	7370	_AgentRoleType
7374	182	7370	_AgentRoleType
7375	182	7370	_AgentRoleType
7376	182	7370	_AgentRoleType
7377	182	7370	_AgentRoleType
7378	182	7370	_AgentRoleType
7379	182	7370	_AgentRoleType
7380	182	7370	_AgentRoleType
7381	182	7370	_AgentRoleType
7382	182	7370	_AgentRoleType
7383	182	7370	_AgentRoleType
7384	182	7370	_AgentRoleType
7385	182	7370	_AgentRoleType
7370	182	7369	_AffiliationRoleType
7386	181	\N	true
7387	182	7386	_CoverageSponsorRoleType
7388	182	7386	_CoverageSponsorRoleType
7386	182	7369	_AffiliationRoleType
7389	181	\N	true
7390	182	7389	_PayorRoleType
7391	182	7389	_PayorRoleType
7392	182	7389	_PayorRoleType
7389	182	7369	_AffiliationRoleType
7394	182	7393	RESPRSN
7395	182	7393	RESPRSN
7396	182	7393	RESPRSN
7398	182	7397	POWATT
7399	182	7397	POWATT
7400	182	7397	POWATT
7397	182	7393	RESPRSN
7393	182	7369	_AffiliationRoleType
7401	181	\N	true
7402	181	\N	true
7403	182	7402	_AssignedNonPersonLivingSubjectRoleType
7405	182	7404	BIOTH
7406	182	7404	BIOTH
7404	182	7402	_AssignedNonPersonLivingSubjectRoleType
7407	182	7402	_AssignedNonPersonLivingSubjectRoleType
7408	182	7402	_AssignedNonPersonLivingSubjectRoleType
7409	182	7402	_AssignedNonPersonLivingSubjectRoleType
7402	182	7401	_AssignedRoleType
7410	181	\N	true
7413	182	7412	CAS
7412	182	7411	_CitizenRoleType
7414	182	7411	_CitizenRoleType
7416	182	7415	CNRP
7415	182	7411	_CitizenRoleType
7417	182	7411	_CitizenRoleType
7419	182	7418	CRP
7418	182	7411	_CitizenRoleType
7420	181	\N	true
7421	181	\N	true
7422	182	7421	_AdministrativeContactRoleType
7423	182	7421	_AdministrativeContactRoleType
7424	182	7421	_AdministrativeContactRoleType
7421	182	7420	_ContactRoleType
7425	183	\N	deprecated
7425	184	\N	
7425	182	7420	_ContactRoleType
7426	183	\N	deprecated
7426	184	\N	
7426	182	7420	_ContactRoleType
7427	181	\N	true
7428	181	\N	true
7429	182	7428	_LocationIdentifiedEntityRoleCode
7430	182	7428	_LocationIdentifiedEntityRoleCode
7431	182	7428	_LocationIdentifiedEntityRoleCode
7428	182	7427	_IdentifiedEntityType
7432	181	\N	true
7433	182	7432	_LivingSubjectProductionClass
7434	182	7432	_LivingSubjectProductionClass
7435	182	7432	_LivingSubjectProductionClass
7436	182	7432	_LivingSubjectProductionClass
7437	182	7432	_LivingSubjectProductionClass
7438	182	7432	_LivingSubjectProductionClass
7439	182	7432	_LivingSubjectProductionClass
7440	182	7432	_LivingSubjectProductionClass
7441	182	7432	_LivingSubjectProductionClass
7442	182	7432	_LivingSubjectProductionClass
7443	182	7432	_LivingSubjectProductionClass
7444	182	7432	_LivingSubjectProductionClass
7445	182	7432	_LivingSubjectProductionClass
7446	182	7432	_LivingSubjectProductionClass
7447	182	7432	_LivingSubjectProductionClass
7448	182	7432	_LivingSubjectProductionClass
7449	182	7432	_LivingSubjectProductionClass
7450	181	\N	true
7451	182	7450	_MedicationGeneralizationRoleType
7453	182	7452	GD
7454	182	7452	GD
7455	182	7452	GD
7452	182	7450	_MedicationGeneralizationRoleType
7456	182	7450	_MedicationGeneralizationRoleType
7457	181	\N	true
7458	182	7457	_MemberRoleType
7459	181	\N	true
7463	182	7462	CHLDADOPT
7464	182	7462	CHLDADOPT
7462	182	7461	CHILD
7466	182	7465	CHLDFOST
7467	182	7465	CHLDFOST
7465	182	7461	CHILD
7468	185	7463	DAUADOPT
7468	185	7466	DAUFOST
7469	182	7468	DAUC
7470	182	7468	DAUC
7468	182	7461	CHILD
7471	185	7469	DAU
7472	182	7471	NCHILD
7471	182	7461	CHILD
7473	185	7464	SONADOPT
7473	185	7467	SONFOST
7473	185	7472	SON
7474	182	7473	SONC
7473	182	7461	CHILD
7475	185	7470	STPDAU
7475	185	7474	STPSON
7475	182	7461	CHILD
7461	182	7460	FAMMEMB
7478	182	7477	AUNT
7479	182	7477	AUNT
7477	182	7476	EXT
7481	182	7480	COUSN
7482	182	7480	COUSN
7480	182	7476	EXT
7485	182	7484	GGRFTH
7486	182	7484	GGRFTH
7484	182	7483	GGRPRN
7488	182	7487	GGRMTH
7489	182	7487	GGRMTH
7487	182	7483	GGRPRN
7490	185	7485	MGGRFTH
7490	185	7488	MGGRMTH
7490	182	7483	GGRPRN
7491	185	7486	PGGRFTH
7491	185	7489	PGGRMTH
7491	182	7483	GGRPRN
7483	182	7476	EXT
7493	182	7492	GRNDCHILD
7494	182	7492	GRNDCHILD
7492	182	7476	EXT
7497	182	7496	GRFTH
7498	182	7496	GRFTH
7496	182	7495	GRPRN
7500	182	7499	GRMTH
7501	182	7499	GRMTH
7499	182	7495	GRPRN
7502	185	7497	MGRFTH
7502	185	7500	MGRMTH
7502	182	7495	GRPRN
7503	185	7498	PGRFTH
7503	185	7501	PGRMTH
7503	182	7495	GRPRN
7495	182	7476	EXT
7506	182	7505	CHLDINLAW
7507	182	7505	CHLDINLAW
7505	182	7504	INLAW
7509	182	7508	PRNINLAW
7510	182	7508	PRNINLAW
7508	182	7504	INLAW
7512	182	7511	SIBINLAW
7513	182	7511	SIBINLAW
7511	182	7504	INLAW
7504	182	7476	EXT
7515	182	7514	NIENEPH
7516	182	7514	NIENEPH
7514	182	7476	EXT
7518	182	7517	UNCLE
7519	182	7517	UNCLE
7517	182	7476	EXT
7476	182	7460	FAMMEMB
7522	182	7521	ADOPTP
7523	182	7521	ADOPTP
7521	182	7520	PRN
7524	185	7522	ADOPTF
7525	182	7524	FTH
7527	182	7526	NFTH
7526	182	7524	FTH
7528	182	7524	FTH
7524	182	7520	PRN
7529	185	7523	ADOPTM
7530	182	7529	MTH
7531	182	7529	MTH
7533	182	7532	NMTH
7532	182	7529	MTH
7534	182	7529	MTH
7529	182	7520	PRN
7535	185	7526	NFTH
7535	185	7532	NMTH
7535	182	7520	PRN
7536	185	7525	FTHFOST
7536	185	7531	MTHFOST
7536	182	7520	PRN
7537	185	7528	STPFTH
7537	185	7534	STPMTH
7537	182	7520	PRN
7520	182	7460	FAMMEMB
7540	182	7539	BRO
7543	182	7542	TWINBRO
7544	182	7542	TWINBRO
7542	182	7541	NBRO
7541	182	7539	BRO
7545	182	7539	BRO
7539	182	7538	SIB
7546	185	7540	HBRO
7547	182	7546	HSIB
7546	182	7538	SIB
7548	185	7541	NBRO
7551	182	7550	TWINSIS
7552	182	7550	TWINSIS
7550	182	7549	NSIS
7549	182	7548	NSIB
7553	185	7542	TWINBRO
7553	185	7550	TWINSIS
7554	185	7543	FTWINBRO
7554	185	7551	FTWINSIS
7554	182	7553	TWIN
7555	185	7544	ITWINBRO
7555	185	7552	ITWINSIS
7555	182	7553	TWIN
7553	182	7548	NSIB
7548	182	7538	SIB
7556	185	7547	HSIS
7556	185	7549	NSIS
7557	182	7556	SIS
7556	182	7538	SIB
7558	185	7545	STPBRO
7558	185	7557	STPSIS
7558	182	7538	SIB
7538	182	7460	FAMMEMB
7560	182	7559	SIGOTHR
7561	182	7559	SIGOTHR
7563	182	7562	SPS
7564	182	7562	SPS
7562	182	7559	SIGOTHR
